	data_type	type	sampled_tips	lambda	lambda_min	lambda_max	psi	psi_min	psi_max	upsilon	upsilon_min	upsilon_max	phi	phi_min	phi_max	p	p_min	p_max
40.tree	tree	bd		0.222029	0.209941	0.235377	0.115603	0.100382	0.131813	0			0.115603			0.0965813	0.0965813	0.0965813
40.tree	tree	real	656	0.1913372622183995			0.0526936444043451			0.3220652782513936			23.704123015793495			0.096581336707577		
41.tree	tree	bd		2.04838	1.92842	2.1721	0.579344	0.472599	0.699437	0			0.579344			0.300665	0.300665	0.300665
41.tree	tree	bdct		2.11062	1.93139	2.30381	0.186446	0.123423	0.27226	0.331128	0.261281	0.406246	118.696	89.0658	155.214	0.300665	0.300665	0.300665
41.tree	tree	real	541	2.0166881415153104			0.23530635092032257			0.3732487503572964			103.79367719746783			0.3006646610232228		
42.tree	tree	bd		4.02583	3.78116	4.27849	1.75802	1.5444	1.9865	0			1.75802			0.514354	0.514354	0.514354
42.tree	tree	bdct		3.70306	3.39485	4.02801	0.351727	0.24692	0.488054	0.774734	0.705129	0.83809	138.305	116.408	163.154	0.514354	0.514354	0.514354
42.tree	tree	real	807	3.64108948789048			0.4005096059111268			0.7469219628181906			114.96532192023321			0.5143543823042491		
43.tree	tree	bdct		0.148534	0.139313	0.158069	0.0709832	0.0600483	0.0824265	0.153095	0.113027	0.19941	10.6001	7.34094	15.1346	0.146735	0.146735	0.146735
43.tree	tree	real	920	0.14926004238502025			0.0745028865255858			0.1911101122909372			10.767170245720324			0.1467352291955651		
43.tree	tree	bd		0.161968	0.153794	0.17055	0.0935943	0.0841902	0.104084	0			0.0935943			0.146735	0.146735	0.146735
44.tree	tree	bd		0.270764	0.2597	0.283159	0.115032	0.0998875	0.131243	0			0.115032			0.0892568	0.0892568	0.0892568
44.tree	tree	real	923	0.2489695355365342			0.060024775914737			0.2234013787598401			1.1055875680026175			0.0892568427730131		
44.tree	tree	bdct		0.250238	0.237581	0.262633	0.069638	0.053551	0.0887102	0.159676	0.11352	0.212196	1.75178	1.22432	2.50056	0.0892568	0.0892568	0.0892568
45.tree	tree	bd		0.310443	0.289289	0.33237	0.114265	0.0983374	0.132383	0			0.114265			0.68223	0.68223	0.68223
45.tree	tree	bdct		0.305791	0.279002	0.334392	0.0740789	0.057522	0.093151	0.251071	0.188303	0.320551	9.73074	6.71692	14.0511	0.68223	0.68223	0.68223
45.tree	tree	real	725	0.3046537919900531			0.07015302102861638			0.2485087668618153			8.947232529507678			0.6822303348871469		
46.tree	tree	bd		0.597966	0.569983	0.627512	0.266845	0.22998	0.305936	0			0.266845			0.0994536	0.0994536	0.0994536
46.tree	tree	bdct		0.536099	0.506836	0.5666	0.0801739	0.0566691	0.109735	0.339652	0.279948	0.403494	28.7029	22.632	35.9081	0.0994536	0.0994536	0.0994536
46.tree	tree	real	748	0.5329078931242662			0.08739445802690936			0.3412956121065064			29.979975555222772			0.0994535560961405		
47.tree	tree	real	856	0.5898012892800403			0.059103760612496885			0.3762011278197053			3.0995486223834288			0.5117489459124712		
47.tree	tree	bd		0.561011	0.530385	0.592464	0.145998	0.123909	0.17079	0			0.145998			0.511749	0.511749	0.511749
47.tree	tree	bdct		0.583269	0.538917	0.629972	0.0611772	0.0433121	0.0831104	0.311716	0.245355	0.382292	4.29931	3.24572	5.72608	0.511749	0.511749	0.511749
48.tree	tree	bd		1.4269	1.32107	1.53737	0.443679	0.368459	0.527566	0			0.443679			0.6972	0.6972	0.6972
48.tree	tree	bdct		1.4301	1.28984	1.57771	0.204875	0.145942	0.2802	0.371159	0.294318	0.452221	49.4776	36.5611	65.9511	0.6972	0.6972	0.6972
48.tree	tree	real	581	1.3999579592600275			0.17960700974082633			0.3943575928660735			44.44131985717947			0.6972000454708338		
49.tree	tree	bd		1.07967	1.02437	1.13778	0.439578	0.374477	0.510119	0			0.439578			0.170113	0.170113	0.170113
49.tree	tree	bdct		1.0198	0.94817	1.09697	0.0992492	0.0662436	0.144067	0.442108	0.370438	0.515658	42.0132	33.1885	52.622	0.170113	0.170113	0.170113
49.tree	tree	real	653	0.9782393824544489			0.09887894365314037			0.4572750494795836			43.42576589025753			0.1701131619651019		
50.tree	tree	bdct		1.0549	0.99418	1.12064	0.125884	0.0829548	0.182143	0.234018	0.178256	0.296852	69.9556	50.9448	93.3024	0.0836195	0.0836195	0.0836195
50.tree	tree	bd		1.08779	1.03897	1.14018	0.376231	0.308807	0.451543	0			0.376231			0.0836195	0.0836195	0.0836195
50.tree	tree	real	597	1.058663652198453			0.1457906144405707			0.2895004357649574			70.16697240897787			0.0836194643661902		
51.tree	tree	real	925	0.8538058293187185			0.12124607435444917			0.5381136564529592			28.309602741820033			0.0530947373862951		
51.tree	tree	bd		1.13443	1.07964	1.19254	0.655984	0.585624	0.730322	0			0.655984			0.0530947	0.0530947	0.0530947
51.tree	tree	bdct		0.871953	0.831977	0.914831	0.109438	0.0763985	0.152349	0.477223	0.415706	0.538997	29.1579	24.2285	34.8554	0.0530947	0.0530947	0.0530947
52.tree	tree	bdct		2.66176	2.48962	2.84058	0.430425	0.32223	0.561022	0.218682	0.164866	0.27896	51.7048	36.5225	71.7448	0.27871	0.27871	0.27871
52.tree	tree	bd		2.71278	2.58235	2.84688	0.803015	0.682399	0.935469	0			0.803015			0.27871	0.27871	0.27871
52.tree	tree	real	790	2.711512507259867			0.40161656908300736			0.2792038341899104			55.58622557337747			0.2787100724208954		
53.tree	tree	real	848	0.6972087712430082			0.07649523663125833			0.4465443012474782			31.345232574984113			0.5715230234020564		
53.tree	tree	bdct		0.722184	0.664433	0.782222	0.0722679	0.0527806	0.0970616	0.437889	0.37289	0.504859	32.2167	25.8478	39.6919	0.571523	0.571523	0.571523
53.tree	tree	bd		0.71167	0.670029	0.754555	0.218244	0.187694	0.251615	0			0.218244			0.571523	0.571523	0.571523
54.tree	tree	bd		0.42289	0.396522	0.450535	0.2072	0.177398	0.239618	0			0.2072			0.224401	0.224401	0.224401
54.tree	tree	real	552	0.3771474280944056			0.12144974386446858			0.3838717403330533			37.23337432050579			0.2244006744721486		
54.tree	tree	bdct		0.378925	0.350137	0.408477	0.0955273	0.0689415	0.126996	0.338374	0.267659	0.414616	42.4339	31.6386	55.9575	0.224401	0.224401	0.224401
55.tree	tree	bd		1.532	1.4408	1.62627	0.662129	0.576905	0.754574	0			0.662129			0.417486	0.417486	0.417486
55.tree	tree	real	738	1.4364999294962613			0.36727145483556145			0.3653581774234494			99.84041385989754			0.4174856097719627		
55.tree	tree	bdct		1.43823	1.32806	1.55346	0.335568	0.257807	0.42709	0.342688	0.278434	0.41073	89.5601	68.7692	115.227	0.417486	0.417486	0.417486
56.tree	tree	real	610	0.7285919322792062			0.08837352561200568			0.5586482107187243			32.83671145411003			0.2074940254941459		
56.tree	tree	bd		0.847521	0.79792	0.898976	0.400429	0.344259	0.460486	0			0.400429			0.207494	0.207494	0.207494
56.tree	tree	bdct		0.756539	0.69825	0.819434	0.0793145	0.051782	0.116505	0.552492	0.473719	0.630282	27.6224	22.1366	34.0799	0.207494	0.207494	0.207494
57.tree	tree	real	674	0.11048133794588691			0.06727055840260801			0.231706020543896			19.183028431544617			0.5761072961291452		
57.tree	tree	bd		0.110779	0.102202	0.120314	0.0881432	0.0792927	0.0976791	0			0.0881432			0.576107	0.576107	0.576107
57.tree	tree	bdct		0.104042	0.0935764	0.115484	0.0696616	0.0594696	0.0811049	0.257526	0.19566	0.326408	18.0443	12.7114	25.0578	0.576107	0.576107	0.576107
58.tree	tree	bd		0.388457	0.364998	0.413243	0.154902	0.132659	0.179694	0			0.154902			0.369752	0.369752	0.369752
58.tree	tree	real	650	0.357242008098327			0.08045818613421038			0.4364271337886039			37.59008517613303			0.3697522637160831		
58.tree	tree	bdct		0.365204	0.335328	0.396663	0.0594747	0.0430287	0.0804543	0.419795	0.349283	0.493454	39.7826	31.3911	49.6473	0.369752	0.369752	0.369752
59.tree	tree	bdct		0.439394	0.409426	0.470851	0.0462029	0.0334896	0.0624146	0.0598963	0.0318204	0.0966191	27.5621	13.6966	54.3007	0.254557	0.254557	0.254557
59.tree	tree	bd		0.432065	0.410175	0.454944	0.0594022	0.0466267	0.0746601	0			0.0594022			0.254557	0.254557	0.254557
59.tree	tree	real	676	0.4287836541071982			0.058230006884100974			0.0735669430611848			28.946097777659762			0.2545572595103118		
60.tree	tree	real	769	2.3615540541620654			0.7685494348211198			0.1907510314820188			182.43823302412264			0.3250364899095396		
60.tree	tree	bd		2.37896	2.24717	2.51596	1.08781	0.954078	1.2307	0			1.08781			0.325036	0.325036	0.325036
60.tree	tree	bdct		2.26473	2.10611	2.43029	0.801857	0.65326	0.96671	0.163681	0.117646	0.216768	221.899	146.962	326.176	0.325036	0.325036	0.325036
61.tree	tree	bd		0.47761	0.450615	0.505253	0.0821574	0.0694765	0.0964613	0			0.0821574			0.656597	0.656597	0.656597
61.tree	tree	bdct		0.484038	0.449131	0.52026	0.0680971	0.0539438	0.0852621	0.0715626	0.0436088	0.106016	28.1658	16.1643	47.2345	0.656597	0.656597	0.656597
61.tree	tree	real	978	0.48704374127942274			0.06639193650532192			0.0718451971649151			31.88787081011138			0.6565971444266583		
62.tree	tree	bdct		0.409079	0.378792	0.440537	0.0589465	0.0444598	0.0761116	0.129078	0.0897498	0.175856	32.2466	21.1346	48.3668	0.440928	0.440928	0.440928
62.tree	tree	bd		0.403719	0.380909	0.426598	0.0851963	0.0707251	0.101407	0			0.0851963			0.440928	0.440928	0.440928
62.tree	tree	real	761	0.4087432810853264			0.05865642107010617			0.1456502813297867			28.819420684445966			0.4409283653860822		
63.tree	tree	bdct		0.329773	0.30473	0.356467	0.0812237	0.0617945	0.10411	0.662665	0.592128	0.729869	32.0951	27.0373	37.8596	0.370605	0.370605	0.370605
63.tree	tree	real	831	0.30692880423129465			0.10099123145603933			0.7376420176673969			32.3829289733778			0.3706048326262807		
63.tree	tree	bd		0.400705	0.376505	0.425491	0.240283	0.215046	0.266979	0			0.240283			0.370605	0.370605	0.370605
64.tree	tree	bd		0.60995	0.587947	0.632824	0.171104	0.141867	0.203523	0			0.171104			0.082742	0.082742	0.082742
64.tree	tree	bdct		0.599879	0.572391	0.629425	0.0931564	0.0657974	0.128439	0.134064	0.0890275	0.186494	2.47573	1.65767	3.75443	0.082742	0.082742	0.082742
64.tree	tree	real	803	0.595468499169174			0.09238470039686883			0.209497381778607			1.4030032834511357			0.0827419531309609		
65.tree	tree	real	828	0.42376134876719157			0.1855863582910639			0.5990043718983201			15.379258967905058			0.3175562428688411		
65.tree	tree	bdct		0.440573	0.40709	0.475843	0.157041	0.124736	0.193275	0.529072	0.457255	0.600815	13.9042	11.3211	16.8956	0.317556	0.317556	0.317556
65.tree	tree	bd		0.539818	0.507721	0.573179	0.346148	0.312442	0.382375	0			0.346148			0.317556	0.317556	0.317556
66.tree	tree	bdct		0.427151	0.398851	0.456702	0.0494171	0.0342868	0.0694433	0.268628	0.208292	0.334337	3.41109	2.5261	4.54264	0.207381	0.207381	0.207381
66.tree	tree	real	740	0.4217452942428173			0.052627016444508054			0.3182024471916543			3.0464960662530896			0.2073807082750139		
66.tree	tree	bd		0.426903	0.406939	0.447875	0.130767	0.109477	0.153652	0			0.130767			0.207381	0.207381	0.207381
67.tree	tree	bd		0.127133	0.118264	0.136669	0.121797	0.11236	0.131333	0			0.121797			0.284081	0.284081	0.284081
67.tree	tree	bdct		0.0988408	0.0896683	0.108377	0.0784274	0.0693538	0.0879634	0.595563	0.520536	0.669815	40.1384	33.2349	48.054	0.284081	0.284081	0.284081
67.tree	tree	real	794	0.10382885723836882			0.0799835371418236			0.7156021893777048			38.32863705926071			0.2840806187110775		
68.tree	tree	bd		2.14058	2.02723	2.26048	1.31781	1.17828	1.46448	0			1.31781			0.0727416	0.0727416	0.0727416
68.tree	tree	bdct		1.59343	1.50479	1.6896	0.168917	0.111851	0.246151	0.611027	0.543003	0.677122	79.9906	67.0186	94.5066	0.0727416	0.0727416	0.0727416
68.tree	tree	real	808	1.5039684948739591			0.25412681303353113			0.6575577452800616			81.29265853588169			0.0727415811962471		
69.tree	tree	bd		0.364406	0.340274	0.390146	0.17417	0.148465	0.202775	0			0.17417			0.278686	0.278686	0.278686
69.tree	tree	real	520	0.3167004933495762			0.07594862275029349			0.457188724327581			20.70193028714357			0.2786857392146322		
69.tree	tree	bdct		0.32483	0.297001	0.353431	0.0689955	0.0488093	0.0947429	0.435893	0.354164	0.52073	19.0799	14.5157	24.6219	0.278686	0.278686	0.278686
70.tree	tree	bdct		1.41545	1.29804	1.5402	0.167294	0.115327	0.234994	0.503681	0.423998	0.584139	25.9743	20.4464	32.5286	0.357433	0.357433	0.357433
70.tree	tree	bd		1.483	1.39472	1.57442	0.590181	0.505026	0.682632	0			0.590181			0.357433	0.357433	0.357433
70.tree	tree	real	655	1.4283795787379712			0.16211920505315233			0.5692943119906133			25.38923815428693			0.3574334938094977		
71.tree	tree	bd		0.648844	0.618476	0.680295	0.243371	0.207394	0.282462	0			0.243371			0.159403	0.159403	0.159403
71.tree	tree	real	730	0.6181857282456357			0.1106796870421193			0.3190844535208286			6.761120356357913			0.1594034399072998		
71.tree	tree	bdct		0.618271	0.580898	0.657348	0.0908109	0.0641483	0.12514	0.292457	0.230767	0.35948	7.50008	5.61799	9.96618	0.159403	0.159403	0.159403
72.tree	tree	bdct		0.595213	0.554593	0.639056	0.0729551	0.0476584	0.107285	0.375153	0.304079	0.450207	29.5415	22.7667	37.6342	0.132051	0.132051	0.132051
72.tree	tree	bd		0.646299	0.611639	0.683468	0.278577	0.234664	0.326248	0			0.278577			0.132051	0.132051	0.132051
72.tree	tree	real	565	0.5832638005584762			0.07123909762210541			0.3733710057931276			30.092153422683793			0.1320512242623598		
73.tree	tree	bd		1.10988	1.05574	1.16799	0.443011	0.369631	0.523085	0			0.443011			0.0837443	0.0837443	0.0837443
73.tree	tree	bdct		1.0313	0.9664	1.10275	0.10204	0.0649393	0.153533	0.350868	0.280283	0.42567	9.97496	7.57035	12.9691	0.0837443	0.0837443	0.0837443
73.tree	tree	real	589	1.0020375242076731			0.12097448826360307			0.3817664174707129			8.82260397656442			0.083744262606423		
74.tree	tree	bdct		0.990458	0.925718	1.0581	0.129321	0.0977418	0.168416	0.235302	0.185668	0.290563	44.7127	32.9692	59.5567	0.343318	0.343318	0.343318
74.tree	tree	bd		0.978646	0.930909	1.02724	0.262113	0.223354	0.305017	0			0.262113			0.343318	0.343318	0.343318
74.tree	tree	real	877	0.996539763099134			0.15719750962524695			0.2461407180289185			37.82183094953089			0.3433175355863412		
75.tree	tree	real	794	1.04208110590826			0.1239061183481432			0.3329995276135812			48.16069416352802			0.2414448760753013		
75.tree	tree	bdct		1.00816	0.942266	1.07676	0.140634	0.102999	0.187358	0.32831	0.269958	0.390625	49.0384	38.4978	61.6193	0.241445	0.241445	0.241445
75.tree	tree	bd		1.04616	0.996143	1.0976	0.370176	0.31754	0.427376	0			0.370176			0.241445	0.241445	0.241445
76.tree	tree	bd		0.456935	0.426658	0.488392	0.0717957	0.0585215	0.088007	0			0.0717957			0.715341	0.715341	0.715341
76.tree	tree	real	698	0.4661330700972083			0.04965533837857729			0.1717132784060559			1.297355766911062			0.7153405552445368		
76.tree	tree	bdct		0.461823	0.422221	0.502812	0.0600393	0.0434345	0.0800653	0.0677275	0.01852	0.13783	3.23174	1.38053	9.88506	0.715341	0.715341	0.715341
77.tree	tree	bdct		1.0858	1.01483	1.16201	0.131408	0.0855615	0.193389	0.64397	0.566618	0.71768	56.566	46.7101	67.9204	0.101274	0.101274	0.101274
77.tree	tree	bd		1.4388	1.35455	1.52832	0.874324	0.771129	0.982948	0			0.874324			0.101274	0.101274	0.101274
77.tree	tree	real	650	1.0636691055518055			0.16412063914493588			0.6502660906987489			55.30973614767459			0.1012735796166201		
78.tree	tree	real	553	0.7855379269672464			0.10747934927929255			0.2163789543604817			30.48070341341174			0.2443079047009035		
78.tree	tree	bdct		0.796783	0.737721	0.858723	0.110169	0.0769067	0.15308	0.168873	0.1161	0.230558	25.9956	16.9775	39.4115	0.244308	0.244308	0.244308
78.tree	tree	bd		0.796381	0.752884	0.841168	0.19552	0.156768	0.23938	0			0.19552			0.244308	0.244308	0.244308
79.tree	tree	bd		0.162697	0.153223	0.173186	0.0955109	0.0851738	0.106954	0			0.0955109			0.294347	0.294347	0.294347
79.tree	tree	real	803	0.1376347119569606			0.04917835588056689			0.5299650146810755			12.466181836933837			0.2943466883608124		
