	type	loglk	diff with max	diff with real
90	real	-24763.988221657502	77.44813936942955	0.0
91	BDPN(psi)	-12880.562585624106	65.82232107219352	34.587546993487194
91	BDPN(p)	-12852.87786914901	38.13760459709738	62.27226346858333
91	BDPN(lambda)	-12814.740264551912	0.0	100.40986806568071
91	real	-12915.150132617593	100.40986806568071	0.0
92	BDPN(psi)	-11228.805473823037	49.936387901878334	7.640218797247144
92	BDPN(p)	-11215.83836992219	36.969284001032065	20.607322698093412
92	BDPN(lambda)	-11178.869085921158	0.0	57.57660669912548
92	real	-11236.445692620284	57.57660669912548	0.0
93	BDPN(psi)	-27230.352146065023	25.597599462351354	122.54483934392556
93	BDPN(p)	-27204.75454660267	0.0	148.1424388062769
93	BDPN(lambda)	-27221.941639317058	17.18709271438638	130.95534609189053
93	real	-27352.89698540895	148.1424388062769	0.0
94	BDPN(psi)	-9472.758722216982	20.215787073504544	3.2354559649811563
94	BDPN(p)	-9463.393992474243	10.851057330764888	12.600185707720811
94	BDPN(lambda)	-9452.542935143478	0.0	23.4512430384857
94	real	-9475.994178181963	23.4512430384857	0.0
95	BDPN(psi)	-54650.12307990172	0.3063508484046906	118.0076638218743
95	BDPN(p)	-54649.81672905332	0.0	118.314014670279
95	BDPN(lambda)	-54649.98384217456	0.16711312124243705	118.14690154903656
95	real	-54768.130743723596	118.314014670279	0.0
96	BDPN(psi)	-12402.883231967897	14.446359098796165	9.049931944868149
96	BDPN(p)	-12390.876855941067	2.439983071966708	21.056307971697606
96	BDPN(lambda)	-12388.4368728691	0.0	23.496291043664314
96	real	-12411.933163912765	23.496291043664314	0.0
97	BDPN(psi)	-24942.21253557738	6.690376241331251	226.45758819340335
97	BDPN(p)	-24935.522159336047	0.0	233.1479644347346
97	BDPN(lambda)	-24936.851309433452	1.3291500974046357	231.81881433732997
97	real	-25168.670123770782	233.1479644347346	0.0
98	BDPN(psi)	-30807.158898367546	36.15399605085986	2.663667664062814
98	BDPN(p)	-30786.539883642956	15.53498132626919	23.282682388653484
98	BDPN(lambda)	-30771.004902316687	0.0	38.81766371492267
98	real	-30809.82256603161	38.81766371492267	0.0
99	BDPN(psi)	-27363.253427330073	54.83226120454856	12.939097416241566
99	BDPN(p)	-27330.371788003344	21.950621877818776	45.82073674297135
99	BDPN(lambda)	-27308.421166125525	0.0	67.77135862079012
99	real	-27376.192524746315	67.77135862079012	0.0
