	type	sampled_tips	lambda	lambda_min	lambda_max	psi	psi_min	psi_max	phi	phi_min	phi_max	R_naught	R_naught_min	R_naught_max	infectious_time	infectious_time_min	infectious_time_max	p	p_min	p_max	upsilon	upsilon_min	upsilon_max	partner_removal_time	partner_removal_time_min	partner_removal_time_max
7	BDPN(p)		0.16285386791517065	0.15210575949892885	0.17429609599743176	0.1394855180292415	0.12920729598800873	0.15092801354104385	66.82013811550222	36.840433263997284	124.60297990976039	1.1675324450602125	1.0904770735198592	1.249564101420856	7.169203040779916	6.625675224487447	7.739501027038027	0.7509665463618337	0.7509665463618337	0.7509665463618337	0.056797220171206725	0.037273175737354405	0.0798246317881206	0.014965548234447613	0.008025490246896319	0.02714408901855291
7	BD(p)		0.16439521756073738	0.15354475389459465	0.17583742800365165	0.14583078700113264	0.13564737229011548	0.1572732098970944				1.1273011751589914	1.0528966965898778	1.2057634167625109	6.857262588812835	6.35836199092211	7.3720558173530435	0.7509665463618337	0.7509665463618337	0.7509665463618337						
7	real	780.0	0.16302778111167676			0.1334918033008829			60.67411960254851			1.2212568643201371			7.491096646181767			0.7509665463618337			0.06373854291469172			0.016481491722510247		
8	BD(p)		0.24478660358303744	0.2333591065400825	0.2562278940195504	0.17895537430193748	0.16713802522719942	0.19135092176834345				1.3678639411523237	1.3040072557214957	1.4317977038635172	5.5879852946622215	5.226000432914754	5.983078947119592	0.3015606451401779	0.3015606451401779	0.3015606451401779						
8	BDPN(p)		0.22955681243395465	0.218843211851113	0.24099827716159555	0.15374906341407146	0.1424122188638083	0.16519139569255106	26.21971219887529	20.529976406449688	33.040539890530745	1.4930615337520494	1.4233791542634142	1.5674780178175631	6.504104661157097	6.05358406112851	7.021869387178921	0.3015606451401779	0.3015606451401779	0.3015606451401779	0.13314217626014638	0.10869810483738514	0.1602314832520168	0.03813924395565622	0.030265849266179663	0.04870926201775081
8	real	991.0	0.22945167002882322			0.15375629151133183			23.301068157351242			1.4923075197343234			6.503798902604906			0.3015606451401779			0.12561956611843966			0.04291648748662668		
9	BD(p)		0.560841986817659	0.5269453040220584	0.5961081466825497	0.304944709513486	0.2752626089750596	0.3364063649629585				1.8391595896595017	1.7280027742168602	1.95480730796606	3.2792829939414823	2.9725953612979628	3.632894433877163	0.7304489928830195	0.7304489928830195	0.7304489928830195						
9	BDPN(p)		0.5186422613124785	0.4862896199804486	0.5529567305341588	0.2025883585213142	0.17738981370614992	0.23023931080098006	17.84015994184339	14.747922744892993	21.52813154214368	2.5600792913177797	2.4003828429721263	2.7294595532051886	4.936117787314964	4.343306955363522	5.637302272928263	0.7304489928830195	0.7304489928830195	0.7304489928830195	0.3900513152049108	0.3390094438792681	0.44306443331698403	0.05605330912165981	0.04645084957988065	0.0678061593688702
9	real	705.0	0.532209469355236			0.1390944849767228			14.369769691961723			3.826244221288143			7.189357652586643			0.7304489928830195			0.3928137592009098			0.0695905377355761		
10	BDPN(p)		0.11263418427271348	0.10304062156177718	0.12216985327348907	0.0886510512513008	0.07974899135859055	0.0981869489730563	10.08698375427467	8.716659057191208	11.643208078689305	1.2705341074120742	1.1623169732041416	1.3780981900279097	11.28018208340566	10.184652954991119	12.539343544841964	0.4658447852104491	0.4658447852104491	0.4658447852104491	0.7221165671575491	0.6614700585876767	0.7791043805334423	0.0991376633848765	0.08588698177011117	0.1147228534968342
10	real	569.0	0.10952934411184516			0.06846227353923433			10.404639819205869			1.5998496463760603			14.606584740819635			0.4658447852104491			0.8636938652011614			0.09611096754681554		
10	BD(p)		0.14291416598320708	0.1323814739766409	0.15435662225724747	0.15011024415983024	0.13904346822609287	0.16155261808129145				0.95206137850951	0.8818950013543874	1.0282883964461207	6.661770524703481	6.1899337310449	7.191995515919821	0.4658447852104491	0.4658447852104491	0.4658447852104491						
11	real	540.0	0.2404657828822794			0.1202784815366755			50.429565880956744			1.9992419243250608			8.31403911343093			0.4438036290312925			0.3975764689655562			0.01982963728778837		
11	BD(p)		0.2981551117808245	0.2784221551391292	0.3191296911985689	0.22529864413092995	0.20514681282229172	0.246274752138198				1.3233773018516468	1.2357915255687335	1.4164740867819428	4.438553120714124	4.06050555860004	4.8745578166317864	0.4438036290312925	0.4438036290312925	0.4438036290312925						
11	BDPN(p)		0.25723273180552103	0.2397168224047529	0.27630131180865275	0.14934604029731044	0.13196173869996936	0.1674631461868543	49.27594991209342	40.75117906701111	59.16238317681436	1.7223940540601896	1.6051099977444128	1.8500745735113315	6.695858812254087	5.9714631115565355	7.577954108907419	0.4438036290312925	0.4438036290312925	0.4438036290312925	0.4010655845321696	0.34858239280628023	0.4548760984218575	0.02029387564895177	0.016902632150759916	0.02453916728042649
12	real	769.0	0.5416450273625862			0.14267804025975414			70.63221302860558			3.796274650089728			7.008787043748558			0.5901426952579006			0.24922139151595565			0.01415784607506219		
12	BD(p)		0.6101712029884141	0.578046940330822	0.6435294374014613	0.2935272815953398	0.26438882190517904	0.3240359019785919				2.078754655008877	1.9693124849898092	2.1924007673284645	3.4068383509871216	3.0860777892014783	3.7823081656555138	0.5901426952579006	0.5901426952579006	0.5901426952579006						
12	BDPN(p)		0.5731855355976785	0.5418941391196804	0.6055918768564805	0.1949879484672332	0.17073945490882902	0.22073213422524346	61.263528744312	50.88172875294345	73.31410455380757	2.939594678047498	2.7791160601432927	3.1057913148834815	5.128522084881801	4.530377978312673	5.856877079372059	0.5901426952579006	0.5901426952579006	0.5901426952579006	0.2882390757898994	0.2493943565916512	0.329248738415286	0.016322925246006904	0.01363994017366833	0.019653420284823774
13	BD(p)		0.3969776841611437	0.3791896241304673	0.4160435987408373	0.09109337194457273	0.07983170045150115	0.10349000870353414				4.357920622399304	4.1626477979231185	4.5672214109494815	10.977747103361883	9.662768537054443	12.526352242835085	0.5655140458681811	0.5655140458681811	0.5655140458681811						
13	BDPN(p)		0.3986837222468703	0.38004229776654813	0.4177496042864698	0.07361978118320127	0.06340762445431361	0.08506303046854237	24.81939766959273	18.222466404268246	33.27000896736551	5.415442912751319	5.1622307436750035	5.674420618650151	13.58330578994144	11.755988406383144	15.770974052505608	0.5655140458681811	0.5655140458681811	0.5655140458681811	0.08776113614694521	0.06650648598635693	0.11181430931494568	0.04029106641959894	0.03005710040477891	0.054877313411634016
13	real	870.0	0.38310088355527083			0.07729190673355979			27.17874357008279			4.9565459017060345			12.937965205686982			0.5655140458681811			0.05335217580283342			0.03679345947031774		
14	BDPN(p)		0.4484705421830801	0.4239994969074429	0.4732549543438612	0.1326729235289589	0.11158468187002407	0.15651161827012386	40.58737283155956	31.90108643422901	50.92463383049552	3.38027180116515	3.195825384935422	3.5670801679482285	7.537332964414003	6.389302027879472	8.961803566952128	0.29932704471897004	0.29932704471897004	0.29932704471897004	0.2256658482603786	0.18423500893132472	0.27103698996387204	0.024638204698541832	0.019636861863917096	0.0313468947855966
14	real	512.0	0.4502166234431202			0.13326113441394777			36.98054932463765			3.3784540813273933			7.504063389507924			0.29932704471897004			0.151785148453924			0.027041242444004673		
14	BD(p)		0.4831625990142482	0.4577360557068562	0.509852578040306	0.20651555418672032	0.1800233147798384	0.2341663978536825				2.339594230163402	2.2164725437242163	2.4688337885645386	4.8422502795884	4.270467535759951	5.554836056779431	0.29932704471897004	0.29932704471897004	0.29932704471897004						
15	BDPN(p)		0.1823110552980012	0.17239560696139172	0.19279956025938852	0.10858140746193252	0.09849565051237633	0.11907068587810635	29.976948117245907	25.33711630417611	35.19219819312499	1.679026451760791	1.5877083470467244	1.7756222245229416	9.2096798464377	8.398372719744875	10.152732580555387	0.4699233264186504	0.4699233264186504	0.4699233264186504	0.3096597704682659	0.2709522991597327	0.350109393292391	0.033358966232613065	0.028415388959572182	0.039467790572330366
15	real	856.0	0.1839126599933826			0.0953176999954221			31.752528833524575			1.929470182371328			10.491230905152221			0.4699233264186504			0.3204591017354189			0.03149355458404283		
15	BD(p)		0.2030946989298404	0.1920426450821148	0.2145364664923374	0.14839384483294046	0.13745445791174568	0.1598362383970331				1.3686194272982235	1.2941415818042417	1.445723484918524	6.738823979699325	6.2564034916537565	7.275136908561105	0.4699233264186504	0.4699233264186504	0.4699233264186504						
16	real	654.0	0.8484860681558388			0.17491345628377797			82.36604915954129			4.850890755821913			5.717113029758038			0.8645235423799118			0.0813111534626858			0.01214092469171395		
16	BD(p)		0.8023976080374671	0.7530928723867245	0.8529017898295108	0.2454384439349687	0.21392880077147666	0.27976229286534504				3.2692417502861533	3.0683574272751817	3.4750130263028205	4.07434134590977	3.5744631263846527	4.674452417784652	0.8645235423799118	0.8645235423799118	0.8645235423799118						
16	BDPN(p)		0.7969725633353264	0.7480015950832507	0.8474770193348374	0.20926370063696148	0.17997661773488874	0.2416818420346078	87.91703211782671	61.688176832674294	120.93510221743124	3.8084606212615166	3.5744450318257157	4.049804226701851	4.778659638323216	4.137671210966706	5.556277324163473	0.8645235423799118	0.8645235423799118	0.8645235423799118	0.10183494823486168	0.07478504010997655	0.13253394902761545	0.011374360302106156	0.008268897794472306	0.016210561753388232
17	BD(p)		0.20694600956672946	0.19407438396880886	0.22029468696909804	0.1344496195519982	0.12141743014262338	0.1487528109808567				1.5392085917111382	1.4434729128686812	1.6384924531816871	7.437730231830455	6.722562037020545	8.23604978976533	0.3215637424259439	0.3215637424259439	0.3215637424259439						
17	BDPN(p)		0.17093142555863342	0.15964691683013044	0.18237356120058332	0.07804089254693189	0.06720701703251959	0.08948409123666867	27.972810679633497	23.460512362600326	33.146162864373096	2.1902802489840747	2.04568286727529	2.3368974296508505	12.813795016486061	11.1751707614171	14.879398672256617	0.3215637424259439	0.3215637424259439	0.3215637424259439	0.4217024830360049	0.3665187596699652	0.4787415935959302	0.0357489996787517	0.030169404648489263	0.04262481503149753
17	real	501.0	0.15747359893029086			0.06339813934029219			28.45984188531475			2.4838836055589053			15.773333577385571			0.3215637424259439			0.4110630684222627			0.03513722964553781		
18	BD(p)		0.3587480297785742	0.33010023833146185	0.38925465978254825	0.3822478521375956	0.3524628636893459	0.413707074760352				0.9385220290248688	0.8635764373442119	1.0183305350331453	2.616103646908226	2.4171692025795544	2.837178332867945	0.3816229588113719	0.3816229588113719	0.3816229588113719						
18	BDPN(p)		0.2636915781548362	0.2406034511685713	0.28848057200837474	0.2163060392731972	0.19359798044360216	0.2401427400455	56.8634871701643	48.8914941873843	65.90425260584743	1.219067109919157	1.112328865051642	1.3336685974080469	4.623079426538746	4.164190013866459	5.1653431389554925	0.3816229588113719	0.3816229588113719	0.3816229588113719	0.6855365437398246	0.6239453698881998	0.7444984417886076	0.01758597739543294	0.015173527662633319	0.02045345548588357
18	real	504.0	0.21897478800936912			0.18354955809364287			51.890948870958944			1.1930009000493105			5.448119899530472			0.3816229588113719			0.8892228384436468			0.01927118354468279		
19	BD(p)		0.16609601245732195	0.15706732427606215	0.17563117160637304	0.1212936760996151	0.11189573265433267	0.13082926251704122				1.3693707520325458	1.2949341575488829	1.4479829225567546	8.244452902711334	7.6435499272935585	8.936891302988215	0.6515937344361273	0.6515937344361273	0.6515937344361273						
19	real	927.0	0.16252371426395082			0.10881976978292984			47.39089446358853			1.4935127558912122			9.1895066677201			0.6515937344361273			0.08851918197772764			0.021101099933201767		
19	BDPN(p)		0.1635936003441287	0.15470176282530915	0.1731287833580414	0.11378794662685075	0.10497638829662803	0.1233236046244911	49.33758754476586	33.71814909294088	69.63196776562259	1.4377058835643424	1.3595619519581341	1.5215037136208234	8.788277050813994	8.10874773766877	9.525951656617636	0.6515937344361273	0.6515937344361273	0.6515937344361273	0.06858098811388469	0.049828374176494335	0.09041112120496553	0.020268522434192027	0.014361219883458494	0.029657618431059036
20	real	545.0	0.16755511158074365			0.07194252441158576			13.729421671370444			2.329013513928909			13.89998485845401			0.13213619088184433			0.6327495565911542			0.0728362799203167		
20	BD(p)		0.3037814684064015	0.286040366741964	0.3228491605628421	0.2446531828373989	0.22561777792822715	0.2646754437733353				1.241682061452274	1.1691667503548149	1.319619703363572	4.087418722300535	3.778212235119127	4.4322748374825185	0.13213619088184433	0.13213619088184433	0.13213619088184433						
20	BDPN(p)		0.19683347046816824	0.18459387856390772	0.21018228288750024	0.10973869450488036	0.09614635769177032	0.12404223942635716	13.790538025865304	11.888416691731052	15.923237310258573	1.7936560240327497	1.682122057281248	1.9152978248538661	9.112556008724226	8.061769963397765	10.400810015142106	0.13213619088184433	0.13213619088184433	0.13213619088184433	0.5912835455688078	0.5323861611469147	0.650355845623316	0.07251348701003664	0.06280129979321154	0.08411549039120968
21	real	870.0	0.33257287314617484			0.1892817403821864			22.148296763003078			1.7570256511518942			5.283129783046477			0.2011261227366748			0.48857895719779			0.04515019871281562		
21	BD(p)		0.4575665363825043	0.4352732484732023	0.4804442471093632	0.3705976757235255	0.3474978209908052	0.3944306978965553				1.234671899895723	1.1745169411098149	1.2964038324616631	2.698343960327542	2.535299623819501	2.8777158865305807	0.2011261227366748	0.2011261227366748	0.2011261227366748						
21	BDPN(p)		0.34654975080490164	0.32900230252184026	0.3646632834002831	0.2187757261455131	0.1992099382496272	0.2387985053334317	21.472298308776182	18.79231753232065	24.45805437057193	1.584041140717791	1.5038336670998536	1.6668361240302156	4.570891010709642	4.187630900803634	5.019829877899536	0.2011261227366748	0.2011261227366748	0.2011261227366748	0.4617041901693822	0.4166158903481536	0.5069126273231255	0.046571633162868234	0.04088632664105963	0.053213234518845985
22	BD(p)		0.09199673765776692	0.0870203535671078	0.09771825714664904	0.06176016981051444	0.05606390389077871	0.06748186231442559				1.4895803871657236	1.4090044414400704	1.5822213158813705	16.191665325210188	14.818796721118796	17.836788568062566	0.3156462348801501	0.3156462348801501	0.3156462348801501						
22	BDPN(p)		0.08966868032089596	0.08481961186584698	0.095390213131029	0.057735604887533536	0.05241664192932727	0.0634573204201899	6.207816139040239	3.66887071888352	10.16777514345523	1.5530915540863681	1.4691040655254568	1.652190417279684	17.32033468685323	15.758623171895465	19.077910434405318	0.3156462348801501	0.3156462348801501	0.3156462348801501	0.05413230986368673	0.0329868763231841	0.07999587951585155	0.16108724511203149	0.09834993259500606	0.2725634334437141
22	real	665.0	0.08916366897766466			0.06181054494687367			5.101602693779186			1.4425316756922475			16.178469237886556			0.3156462348801501			0.05729272076300008			0.19601683236120765		
23	BDPN(p)		0.5940916913088617	0.5454396385061817	0.6455595096154694	0.32461058552087624	0.2854233661804576	0.3665586342405085	61.02438411400506	52.62361245451175	70.42644303745256	1.8301673383681285	1.6802891305314611	1.9887198335802647	3.0806142639969094	2.7280765110660963	3.5035673966782195	0.7691684250444611	0.7691684250444611	0.7691684250444611	0.7013018994750432	0.6403489023527005	0.7584745827786481	0.016386892133672525	0.014199212069651213	0.01900287633929365
23	real	515.0	0.5582325892268923			0.13897794045758063			57.69948504059495			4.016699250175448			7.1953865247069455			0.7691684250444611			0.7819030260264941			0.017331177207152573		
23	BD(p)		0.6610701935730839	0.6095022097001868	0.7153936942053378	0.5657171228828979	0.515532300439203	0.6190926720477831				1.1685525624613695	1.0773974925739558	1.264578470879027	1.767667902473932	1.615267059602375	1.939742668205385	0.7691684250444611	0.7691684250444611	0.7691684250444611						
24	BDPN(p)		0.2225122138000485	0.20780241835238905	0.23776760759561436	0.09888006990884356	0.08664506117023812	0.112230190147168	20.736588176094386	16.936624583643002	25.19659949859198	2.2503241958180253	2.1015601884581976	2.4046059819214287	10.113261458268473	8.910258449074131	11.54133872714596	0.601864645608676	0.601864645608676	0.601864645608676	0.3115078787468324	0.2658768418210269	0.3599174810224457	0.04822394077116423	0.039687895188232895	0.059043642082364914
24	real	628.0	0.21510874336612			0.07358816728482487			21.250156757514013			2.9231430989922083			13.589141255950494			0.601864645608676			0.2822575081092208			0.047058476387304864		
24	BD(p)		0.2402100450990821	0.2252594172803895	0.2554651688471733	0.14074946331898966	0.12655615845065474	0.1560061047151182				1.706649811904991	1.6004282500876714	1.815034763352497	7.104822827875623	6.410005568859591	7.901630487542871	0.601864645608676	0.601864645608676	0.601864645608676						
25	BDPN(p)		0.1215030869393832	0.11114735290552996	0.13294578824377767	0.10103959202248444	0.09087932095770086	0.1115289495554508	13.784783935622738	11.376155187594913	16.60758374706036	1.2025294689664323	1.1000376256546665	1.3157791473880172	9.897110429518252	8.9662818845327	11.003603344103363	0.7133436607538189	0.7133436607538189	0.7133436607538189	0.4156805838029443	0.3572255017056553	0.4755961489403377	0.07254375583035384	0.06021345520398209	0.08790316091067801
25	BD(p)		0.1303932718113692	0.11927353751507964	0.14183587137567188	0.13632880660017785	0.12522761543375702	0.14872488254080035				0.9564616243856938	0.8748960728812253	1.0403954594251312	7.335206879150482	6.723824439569927	7.985459090123621	0.7133436607538189	0.7133436607538189	0.7133436607538189						
25	real	505.0	0.11803096426988406			0.09496140604744659			11.095377368037948			1.2429361483012475			10.530593865684331			0.7133436607538189			0.4583215899992365			0.09012762403923852		
26	BD(p)		0.2881810121408791	0.2747194021967754	0.3024820044245265	0.08951594883544545	0.07845145523101478	0.10191260515092962				3.2193258954405297	3.0689436437945155	3.37908504975544	11.171193658889443	9.812328892181972	12.746736144731994	0.4148437965193866	0.4148437965193866	0.4148437965193866						
26	BDPN(p)		0.2761873256931614	0.26275044455580004	0.29048848954786965	0.062310970771787724	0.0527311315886959	0.07280073458415948	28.586057495465788	23.02397477479044	34.95519050965373	4.432402870189426	4.216760568826901	4.661915645830266	16.04853828489486	13.7361251326932	18.96412934582979	0.4148437965193866	0.4148437965193866	0.4148437965193866	0.1848597322805252	0.1530869657948099	0.2198852906590964	0.03498208873884117	0.028608054638518576	0.043432987126746085
26	real	717.0	0.27443384395468523			0.06153901266128025			21.774724222334985			4.4595100260254315			16.24985447043401			0.4148437965193866			0.1484912878862531			0.045924806660663474		
27	BD(p)		0.16334477314638618	0.15002742847422168	0.17764755122675688	0.17080743596552064	0.15687791973397405	0.18511010729164346				0.9563094968497691	0.8783424891671949	1.0400457698025336	5.854546052678063	5.402190159311434	6.374383352964849	0.6599776951434753	0.6599776951434753	0.6599776951434753						
27	BDPN(p)		0.1436332316013489	0.13137568826060794	0.15698275432050096	0.10652514615328357	0.0958077484970907	0.11796801886660732	23.871013179958982	20.529590131360603	27.587832848880065	1.3483504767472358	1.23328334205302	1.4736685185544058	9.387454850904945	8.476873729063406	10.437569149538737	0.6599776951434753	0.6599776951434753	0.6599776951434753	0.6594033670316752	0.5975843013724557	0.7179434133231061	0.04189181215146555	0.03624786352294415	0.0487101785082606
27	real	508.0	0.13488320455680927			0.07243478931102565			23.67602588283741			1.8621329038128096			13.80552093147022			0.6599776951434753			0.7422298220909034			0.04223681816148432		
28	BD(p)		0.42089433238248136	0.3905504060189036	0.4533056116723936	0.1931279322564145	0.1691119407243627	0.21887216590836636				2.179355039247576	2.02223677049663	2.3471778855403644	5.177914910165907	4.5688769782570855	5.91324300174587	0.8933722996731404	0.8933722996731404	0.8933722996731404						
28	BDPN(p)		0.4103518610531653	0.3799702776156257	0.4427634821819383	0.1495387670807498	0.12749004384220106	0.17433059141399404	8.356128491198291	6.028686692258532	11.567301895270665	2.744116920741886	2.5409483108179205	2.9608608578593487	6.687229134770166	5.736227886849967	7.8437497538061525	0.8933722996731404	0.8933722996731404	0.8933722996731404	0.21649355449134886	0.16321584381574344	0.274644423493944	0.11967264517932245	0.08645058364119068	0.16587360581934127
28	real	519.0	0.3913566550473548			0.14067435147182997			7.485834084934542			2.782004330943896			7.108616386266049			0.8933722996731404			0.18885489739951847			0.13358564839321366		
29	BDPN(p)		0.3634300768297878	0.3407781970279261	0.3872632698916919	0.1670466826792798	0.14888532676123356	0.18611698284478656	65.00312635472172	54.09670268839297	77.51556306687712	2.175619838722287	2.0400177457112454	2.318293687012124	5.986350545613309	5.372964813393501	6.716578602830981	0.7184644934752505	0.7184644934752505	0.7184644934752505	0.27339712856564485	0.2338826998276415	0.3152619424471165	0.01538387545458976	0.012900635181315043	0.018485415012448814
29	real	725.0	0.3759500434389412			0.14094597227623645			58.236462337804106			2.667334421604657			7.094917178904022			0.7184644934752505			0.2552432974685241			0.017171372708037102		
29	BD(p)		0.3824575432981491	0.359361481106269	0.4062902827099014	0.22264799789803585	0.201868498095095	0.2445776235008041				1.7177677181417992	1.6140341907356497	1.8248099535840725	4.491394530562818	4.088681481512197	4.953719918840066	0.7184644934752505	0.7184644934752505	0.7184644934752505						
30	real	719.0	0.4979600222545125			0.16513245147790384			55.39175914361921			3.0155188625728355			6.055744894781077			0.8257994576131525			0.10521030330164756			0.018053226968423403		
30	BD(p)		0.5054835347590779	0.4759239526442883	0.5359856867508151	0.1953290414079725	0.1733152046859756	0.21916624231087775				2.5878565271986558	2.4365242834026577	2.7440143200791773	5.1195664136361465	4.562746477085388	5.769834226673122	0.8257994576131525	0.8257994576131525	0.8257994576131525						
30	BDPN(p)		0.4994848978356826	0.4693031950370378	0.5299872328912907	0.17058536942344996	0.15004964109482907	0.1934696486279462	54.94994616501106	37.543633262398295	78.38073455102301	2.928064109623575	2.751133913906006	3.106873905321183	5.8621674495288385	5.168769401773507	6.664461125688501	0.8257994576131525	0.8257994576131525	0.8257994576131525	0.10251567935612456	0.0760858557721237	0.13319141297188206	0.01819837997651656	0.012758237157742332	0.026635674629859187
31	real	500.0	0.23432088272796459			0.16683142164565526			10.676621011265452			1.4045368697130378			5.994074678114107			0.7459431396944559			0.5374181171423207			0.09366259221385198		
